name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Amsterdam,2021-06-11,21.1,13.5,17.3,21.1,13.5,17.3,15.1,87.7,0,0,0,,0,0,32.2,24,250.6,1019.4,92.7,13.7,260.4,22.6,9,,2021-06-11T05:18:35,2021-06-11T22:01:58,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-12,18.8,11.1,16.4,18.8,11.1,16.4,11.8,75.5,0,0,0,,0,0,43.2,22.6,297.9,1021.2,73.2,25.3,256.6,22.4,9,,2021-06-12T05:18:18,2021-06-12T22:02:38,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-13,22.2,9.4,16.2,22.2,8.7,16.2,10,69.4,0,0,0,,0,0,23.9,9.1,312.1,1027.1,3,27.8,312.5,26.8,9,,2021-06-13T05:18:04,2021-06-13T22:03:15,0.1,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-14,24.5,12.1,19.1,24.5,12.1,19.1,12.1,66.5,0,0,0,,0,0,33.5,19.8,269.6,1021.2,46.6,29.6,293.9,25.4,8,,2021-06-14T05:17:53,2021-06-14T22:03:49,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-15,20.7,14.4,17.9,20.7,14.4,17.9,11.7,68,0,0,0,,0,0,26,16.2,39.2,1021,81.7,36.4,267.9,23.1,8,,2021-06-15T05:17:45,2021-06-15T22:04:20,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-16,27.9,12.6,21,28,12.6,21.1,13.4,64.4,0,0,0,,0,0,24,16.8,110.6,1014.5,34.6,37.8,296.3,25.7,8,,2021-06-16T05:17:41,2021-06-16T22:04:48,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-17,28.5,18.7,22.9,29.5,18.7,23,17.2,71.2,0,0,0,,0,0,43.2,29.4,232.2,1010.4,61.1,29.3,208.8,18,8,,2021-06-17T05:17:40,2021-06-17T22:05:14,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-18,27,18.4,21.2,28.8,18.4,21.4,18.7,86.3,27.133,100,45.83,rain,0,0,43.3,23.1,50.1,1012.2,84.7,12.9,174.7,15.2,8,,2021-06-18T05:17:41,2021-06-18T22:05:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-19,20.3,16.1,17.6,20.3,16.1,17.6,15.3,86,0,0,0,,0,0,43.5,25.3,248.1,1013.1,96.9,18.6,92.8,7.9,4,,2021-06-19T05:17:47,2021-06-19T22:05:54,0.31,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-20,20.6,14.7,17.7,20.6,14.7,17.7,14.9,84,30.342,100,33.33,rain,0,0,35.4,20.7,331.6,1008.1,89.3,31.8,154,13.5,9,,2021-06-20T05:17:55,2021-06-20T22:06:10,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-21,15.9,13.1,14.1,15.9,13.1,14.1,12,87.4,11.039,100,50,rain,0,0,38.4,24.4,22.7,1010.4,99.5,28.1,38.3,3.4,2,,2021-06-21T05:18:06,2021-06-21T22:06:22,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,F5767,C0449,06269099999,06257099999"
Amsterdam,2021-06-22,17.5,12.7,14.6,17.5,12.7,14.6,9.2,70.6,0,0,0,,0,0,39.9,24.9,19.2,1017.6,97.4,29.8,220.9,19.2,8,,2021-06-22T05:18:21,2021-06-22T22:06:32,0.42,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,F5767,C0449,06269099999,06257099999"
Amsterdam,2021-06-23,16.5,12,14.3,16.5,12,14.3,8.8,69.6,0.127,100,25,rain,0,0,27.5,16.6,12.8,1021.8,93,36.2,143,12.4,6,,2021-06-23T05:18:39,2021-06-23T22:06:38,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-24,18.8,10.4,14.6,18.8,10.4,14.6,9.8,74,0,0,0,,0,0,22.4,14.6,351.9,1021,63.9,35,227.7,19.7,10,,2021-06-24T05:18:59,2021-06-24T22:06:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-25,18.4,9.2,14.7,18.4,8.5,14.6,12.4,86.4,1.654,100,29.17,rain,0,0,32.7,21.1,197.8,1017.5,84.5,12.9,101.3,8.7,5,,2021-06-25T05:19:23,2021-06-25T22:06:40,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-26,23.2,14.8,18.8,23.2,14.8,18.8,15.7,83.3,0.247,100,12.5,rain,0,0,29,17.8,74.3,1018.5,92.3,11.3,183.9,15.9,8,,2021-06-26T05:19:50,2021-06-26T22:06:36,0.55,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-27,25.3,16.5,20.2,25.3,16.5,20.2,16.6,80.9,15.085,100,20.83,rain,0,0,44.8,28.2,50.7,1016.2,74.5,15.6,281.1,23.2,8,,2021-06-27T05:20:20,2021-06-27T22:06:29,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-28,22.8,16.6,19.9,22.8,16.6,19.9,17.4,85.9,0.605,100,25,rain,0,0,35,13.8,27.4,1013.8,90.2,14,184.7,16.1,8,,2021-06-28T05:20:52,2021-06-28T22:06:19,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-29,17.9,14.5,16.8,17.9,14.5,16.8,15.4,91.7,4.404,100,37.5,rain,0,0,31.9,20.2,341.4,1011.9,100,17.4,52,4.5,2,,2021-06-29T05:21:28,2021-06-29T22:06:05,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-06-30,15.2,12.7,13.9,15.2,12.7,13.9,12.7,92.7,6.553,100,95.83,rain,0,0,30.3,16.9,328.7,1012.4,100,15.4,38.9,3,2,,2021-06-30T05:22:06,2021-06-30T22:05:48,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-01,17,13.3,15.1,17,13.3,15.1,12.8,86,0.322,100,29.17,rain,0,0.6,32.1,23.6,277.5,1015,100,13.8,110.9,9.6,5,,2021-07-01T05:22:48,2021-07-01T22:05:28,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-02,20.2,14.4,16.9,20.2,14.4,16.9,13.9,83.8,0.028,100,12.5,rain,0,2,23.6,13.8,253.5,1016.6,75.3,19.7,244.3,20.9,10,,2021-07-02T05:23:31,2021-07-02T22:05:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-03,23.4,12.1,18,23.4,12.1,18,14.7,82.3,1.706,100,20.83,rain,0,0.6,29,19,127,1014.7,84.8,14.9,132.2,11.6,6,,2021-07-03T05:24:18,2021-07-03T22:04:39,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,F5767,C0449,06269099999,06257099999"
Amsterdam,2021-07-04,22,14.9,18.2,22,14.9,18.2,15.6,85.6,2.074,100,37.5,rain,0,2.8,26,18.9,249.7,1009.8,93.5,21.7,164,14.2,10,,2021-07-04T05:25:07,2021-07-04T22:04:09,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-05,18.8,14.4,16.9,18.8,14.4,16.9,13.9,83,1.532,100,54.17,rain,0,4.7,32.4,20.6,188.5,1007.5,90.2,27.3,138.9,12,6,,2021-07-05T05:25:59,2021-07-05T22:03:37,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-06,19.6,15.7,17.8,19.6,15.7,17.8,13.4,76.4,2.424,100,41.67,rain,0,1.3,64,39.8,195.7,1003.6,88.9,31.7,164.5,14.1,7,,2021-07-06T05:26:53,2021-07-06T22:03:01,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-07,21.1,14.1,17.5,21.1,14.1,17.5,12.3,72.2,0,0,0,,0,0.1,43.3,23.6,216.1,1013.4,78.7,39.5,165.4,14.3,9,,2021-07-07T05:27:49,2021-07-07T22:02:22,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-08,21.6,12.6,17.4,21.6,12.6,17.4,13.2,77.4,0,0,0,,0,0,29,19.8,269,1020.1,70.6,34.8,239.8,20.9,9,,2021-07-08T05:28:48,2021-07-08T22:01:40,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-09,20.9,10.9,16.6,20.9,10.9,16.6,13.5,82.6,0,0,0,,0,0,26.4,19.4,283.7,1021.3,32.6,16.7,251.6,21.7,8,,2021-07-09T05:29:49,2021-07-09T22:00:55,0.98,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-10,21.2,12.6,17,21.2,12.6,17,13.9,82.9,7.33,100,8.33,rain,0,0,20.8,9.8,303.6,1017,93.1,11.3,115.5,10.1,6,,2021-07-10T05:30:53,2021-07-10T22:00:07,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-11,21.9,13.7,17.6,21.9,13.7,17.6,15.2,86.1,2.221,100,29.17,rain,0,0.1,26.7,19.3,306.5,1015.9,89.5,12.4,155.5,13.4,8,,2021-07-11T05:31:58,2021-07-11T21:59:16,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,F5767,C0449,06269099999,06257099999"
Amsterdam,2021-07-12,23.1,14.1,19,23.1,14.1,19,15.7,82.6,1.286,100,20.83,rain,0,1.1,29.5,17.9,62.1,1011.5,99.5,18.7,149,12.9,8,,2021-07-12T05:33:05,2021-07-12T21:58:22,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-13,20.4,17.6,18.8,20.4,17.6,18.8,17.2,90.3,0.088,100,8.33,rain,0,2.7,29.1,20.4,355.7,1010.9,100,8.6,67.6,6,3,,2021-07-13T05:34:15,2021-07-13T21:57:25,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-14,19.5,16.8,18,19.5,16.8,18,16.7,92.5,0.162,100,12.5,rain,0,0.3,40.7,27.3,329.8,1011.7,100,9.9,79.1,6.7,2,,2021-07-14T05:35:26,2021-07-14T21:56:26,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-15,19.7,17.2,18.2,19.7,17.2,18.2,15.8,86,1.112,100,58.33,rain,0,0.2,44.6,28.4,353.9,1015.8,100,16.3,64.8,5.8,2,,2021-07-15T05:36:39,2021-07-15T21:55:24,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,F5767,C0449,06269099999,06257099999"
Amsterdam,2021-07-16,21,15.6,17.9,21,15.6,17.9,13.2,74.2,0,0,0,,0,0.4,36.6,23.2,341.7,1022.8,80.2,17.1,243.8,21.1,9,,2021-07-16T05:37:54,2021-07-16T21:54:19,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-17,24.1,13.3,19.4,24.1,13.3,19.4,14.5,75.3,0,0,0,,0,0,33.1,20.9,354.2,1026.2,19.2,29.8,275.8,23.9,8,,2021-07-17T05:39:10,2021-07-17T21:53:11,0.25,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-18,24.5,13.9,19.6,24.5,13.9,19.6,15.2,77.7,0,0,0,,0,0,34.8,23.7,322.6,1024.2,0,33.6,276.5,24,8,,2021-07-18T05:40:29,2021-07-18T21:52:01,0.3,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-19,21.8,13.8,18,21.8,13.8,18,13.3,75.3,0,0,0,,0,0,28.3,17.5,33.7,1022.5,48,34.2,175.1,15.2,8,,2021-07-19T05:41:48,2021-07-19T21:50:48,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2021-07-20,22.3,11.2,17.6,22.3,11.2,17.6,11.8,70.8,0,0,0,,0,0,23.8,11.2,67.7,1021.7,12.4,26.4,278.4,23.9,8,,2021-07-20T05:43:09,2021-07-20T21:49:33,0.37,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-21,24.2,13.7,19.3,24.2,13.7,19.3,13.4,71.3,0,0,0,,0,0,22.7,13.5,325.7,1023.2,27,23.1,253.2,21.9,9,,2021-07-21T05:44:32,2021-07-21T21:48:15,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,F5767,C0449,06269099999,06257099999"
Amsterdam,2021-07-22,21.8,14.5,18,21.8,14.5,18,12.6,72.5,0,0,0,,0,0,29.6,17.7,8.1,1022.7,24.3,29.7,241.3,20.9,9,,2021-07-22T05:45:56,2021-07-22T21:46:55,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-23,20.9,14.3,17.5,20.9,14.3,17.5,13,75.6,0,0,0,,0,0,26.4,17.3,41.6,1018.6,62.8,34.1,149.8,13,8,,2021-07-23T05:47:21,2021-07-23T21:45:32,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-24,22.3,14.9,18.6,22.3,14.9,18.6,15.1,80.1,0.007,100,4.17,rain,0,0,28.3,17.1,69,1010.2,95.6,18.1,117.7,10.1,4,,2021-07-24T05:48:47,2021-07-24T21:44:07,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-25,23.5,16.7,19.5,23.5,16.7,19.5,16.7,84.6,5.949,100,50,rain,0,0,26.6,15.1,273.7,1007.7,91.1,15.5,133.8,11.5,9,,2021-07-25T05:50:14,2021-07-25T21:42:40,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-26,22.7,15.6,19.1,22.7,15.6,19.1,16.9,87.4,2.807,100,50,rain,0,0,31.1,21.1,204.5,1008.9,90.3,17.4,215.8,18.8,9,,2021-07-26T05:51:43,2021-07-26T21:41:11,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-27,21.4,16.4,18,21.4,16.4,18,15.8,87.5,9.152,100,58.33,rain,0,0,34.1,17.2,209.2,1010,99.1,14.3,121.7,10.5,6,,2021-07-27T05:53:12,2021-07-27T21:39:40,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,F5767,C0449,06269099999,06257099999"
Amsterdam,2021-07-28,20.1,15.2,17.5,20.1,15.2,17.5,14.3,82.3,4.716,100,41.67,rain,0,0,53.3,38.6,211.6,1008,67.9,21.2,90,7.8,4,,2021-07-28T05:54:42,2021-07-28T21:38:06,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,F5767,C0449,06269099999,06257099999"
Amsterdam,2021-07-29,20,13.7,17.1,20,13.7,17.1,11.5,70.2,5.127,100,29.17,rain,0,0,59.9,39.2,235,1008.9,55.2,29.4,267.8,23.2,9,,2021-07-29T05:56:13,2021-07-29T21:36:31,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2021-07-30,21.1,13.4,16.8,21.1,13.4,16.8,12.7,77.1,5.357,100,33.33,rain,0,0,46,35.3,200.1,1006.6,81.6,28.7,98.1,8.4,4,,2021-07-30T05:57:45,2021-07-30T21:34:53,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-07-31,19.3,15.3,17,19.3,15.3,17,14.3,84.5,10.548,100,79.17,rain,0,0,51.6,34,251.8,1005.8,80.5,25.8,167,14.5,9,,2021-07-31T05:59:18,2021-07-31T21:33:14,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-08-01,18.4,12.7,16.3,18.4,12.7,16.3,13.8,85.8,3.193,100,29.17,rain,0,0,31.3,20.4,273.5,1009.3,82.3,24,94.3,8,5,,2021-08-01T06:00:51,2021-08-01T21:31:32,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2021-08-02,19.1,10.9,15,19.1,10.9,15,10.5,75.5,0,0,0,,0,0,30.9,16.8,304.6,1013.9,50.4,41.4,234.5,20.2,9,,2021-08-02T06:02:26,2021-08-02T21:29:49,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2021-08-03,19.1,10.5,14.8,19.1,10.5,14.8,11.1,79.6,0.454,100,8.33,rain,0,0,19.5,13.4,28.6,1013.9,87.6,41.5,181.5,15.7,8,,2021-08-03T06:04:00,2021-08-03T21:28:04,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,F5767,C0449,06269099999,06257099999"
Amsterdam,2021-08-04,20.9,11.5,16.1,20.9,11.5,16.1,12.8,81.7,19.652,100,25,rain,0,0,26.3,18.6,54.3,1013.5,56.2,33,238.9,20.5,8,,2021-08-04T06:05:35,2021-08-04T21:26:18,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2021-08-05,22.2,12,17.9,22.2,12,17.9,14.1,80.4,0,0,0,,0,0,25.5,14,122,1008.4,63.2,19.5,183.1,15.8,8,,2021-08-05T06:07:11,2021-08-05T21:24:30,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2021-08-06,20.4,17.3,18.8,20.4,17.3,18.8,14.6,77,1.237,100,25,rain,0,0,54.7,36.8,204.6,1001,92.6,33.2,95,8.1,3,,2021-08-06T06:08:47,2021-08-06T21:22:40,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2021-08-07,21.3,14.5,17.2,21.3,14.5,17.2,13.2,78.6,4.742,100,45.83,rain,0,0,41.7,26.7,187.7,1001.1,74.9,35.6,180.3,15.9,9,,2021-08-07T06:10:24,2021-08-07T21:20:48,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2021-08-08,19.6,15.1,16.8,19.6,15.1,16.8,13.6,81.8,6.34,100,79.17,rain,0,0,59.5,38.9,216.3,1005.2,91.8,22.9,129,11.3,8,,2021-08-08T06:12:01,2021-08-08T21:18:55,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
