name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Amsterdam,2019-06-11,17.9,12.6,15.3,17.9,12.6,15.3,11.6,79.8,1.384,100,33.33,rain,0,0,32.6,20.5,260,1011.4,90.9,28.9,261,22.6,10,,2019-06-11T05:18:45,2019-06-11T22:01:34,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,E6566,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-12,16.9,10.7,13.5,16.9,10.7,13.5,11,85.7,13.633,100,58.33,rain,0,0,36.3,21.1,338.1,1009.3,88.6,26.8,97.7,8.4,9,,2019-06-12T05:18:26,2019-06-12T22:02:16,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-13,16.9,10.3,13.8,16.9,10.3,13.8,10.6,82.3,2.928,100,29.17,rain,0,0,50.4,33.4,182.7,1009.6,77.4,34,130.5,10.8,7,,2019-06-13T05:18:10,2019-06-13T22:02:54,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E6566,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-14,21.3,11.2,15.8,21.3,11.2,15.8,12.2,80,1.404,100,16.67,rain,0,0,35.4,21.1,166,1013.3,75.5,32.6,225.5,19.2,8,,2019-06-14T05:17:58,2019-06-14T22:03:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-15,18.7,13.6,15.7,18.7,13.6,15.7,12.2,80.6,23.594,100,41.67,rain,0,0,34,19.9,309.5,1013.4,84.5,32.3,134.7,11.6,5,,2019-06-15T05:17:48,2019-06-15T22:04:03,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-16,20.7,11.6,16.5,20.7,11.6,16.5,12.2,76.7,0.069,100,8.33,rain,0,0,40,23.9,222,1018.6,57.5,32.1,227.8,19.8,9,,2019-06-16T05:17:42,2019-06-16T22:04:32,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-17,23.5,12.6,18.5,23.5,12.6,18.5,13,71.6,0,0,0,,0,0,36.4,20.3,205.3,1019.5,31.6,34.2,244.5,21.2,10,,2019-06-17T05:17:39,2019-06-17T22:04:59,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-18,24.7,12.4,19.3,24.7,12.4,19.3,13.9,72.8,0,0,0,,0,0,28.2,16.4,344.4,1014.7,96.7,28,251.2,21.8,10,,2019-06-18T05:17:39,2019-06-18T22:05:22,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,E6566,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-19,22.9,16.2,18.9,22.9,16.2,18.9,15.3,80.1,8.317,100,25,rain,0,0,47.4,23.8,216.2,1007.7,91.8,28.1,138.5,11.9,6,,2019-06-19T05:17:43,2019-06-19T22:05:43,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-20,19,14.2,16.8,19,14.2,16.8,13.7,82.9,0.302,100,33.33,rain,0,0,45.5,30.2,250.3,1011,79.1,19.2,173.1,15,9,,2019-06-20T05:17:49,2019-06-20T22:06:00,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-21,18.9,12.2,15.8,18.9,12.2,15.8,11.3,75.5,0.039,100,4.17,rain,0,0,40.9,25.9,254.4,1018.5,32.1,28.4,306.5,26.6,9,,2019-06-21T05:17:59,2019-06-21T22:06:14,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-22,21.2,9.3,16.2,21.2,8.5,16.2,10.9,72.6,0,0,0,,0,0,34.9,22.3,48.1,1022.3,26.1,33.5,283.4,24.4,10,,2019-06-22T05:18:12,2019-06-22T22:06:25,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-23,28,14.3,21.5,28.3,14.3,21.6,14.6,66.2,0,0,0,,0,0,34.6,17,73.6,1018.8,65.1,36.2,287.6,25,8,,2019-06-23T05:18:28,2019-06-23T22:06:33,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-24,30.2,20,25.4,31.2,20,25.9,16.3,57.3,0,0,0,,0,0,34.8,23.1,123.5,1017.6,97.2,37.9,262.5,22.4,8,,2019-06-24T05:18:47,2019-06-24T22:06:37,0.73,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-25,31.5,20.4,25.6,33.9,20.4,26.5,19.3,69.2,0,0,0,,0,0,31.5,19.7,142.2,1016.7,87.1,25.3,235.7,20.6,7,,2019-06-25T05:19:10,2019-06-25T22:06:38,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-26,21.7,16.5,18.8,21.7,16.5,18.8,15.9,83.5,0,0,0,,0,0,35.1,23.7,353.3,1024.8,51.5,16.1,189.9,16.7,8,,2019-06-26T05:19:35,2019-06-26T22:06:36,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-27,19.3,13.1,16.4,19.3,13.1,16.4,11.7,74.2,0,0,0,,0,0,35.1,21.5,20.7,1029.3,64.2,28.1,179.1,15.4,9,,2019-06-27T05:20:03,2019-06-27T22:06:31,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-28,22.3,14.2,17.7,22.3,14.2,17.7,12.2,71.1,0,0,0,,0,0,33.9,19.1,46.3,1026.1,52.2,26,236.5,20.6,8,,2019-06-28T05:20:34,2019-06-28T22:06:22,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-29,31.2,13.8,22.8,30.5,13.8,22.7,13.9,61.5,0,0,0,,0,0,25.2,16.8,109.5,1018.6,0.1,30.9,308.1,26.8,8,,2019-06-29T05:21:08,2019-06-29T22:06:11,0.89,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-06-30,22.7,17,20.7,22.7,17,20.7,14.1,66.3,0,0,0,,0,0,43,27.7,265.8,1013.8,38.9,32.1,223.1,19.3,8,,2019-06-30T05:21:45,2019-06-30T22:05:56,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-01,19.9,16.2,17.9,19.9,16.2,17.9,12.3,71.1,0,0,0,,0,0,43.8,30.3,267.9,1017.7,43.5,31.2,206.1,17.9,8,,2019-07-01T05:22:25,2019-07-01T22:05:37,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-02,20.2,13.8,17.3,20.2,13.8,17.3,10.3,65.1,0,0,0,,0,0,33.4,20.6,324.7,1023.2,41.7,38.6,262.3,22.6,10,,2019-07-02T05:23:08,2019-07-02T22:05:16,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-03,19.1,10.9,15.1,19.1,10.9,15.1,8.8,67.6,0,0,0,,0,0,35.9,23,351.4,1026,35.2,37,241.9,20.8,8,,2019-07-03T05:23:53,2019-07-03T22:04:51,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-04,20.5,8.5,15.5,20.5,7.5,15.4,9.1,67.2,0,0,0,,0,0,30.5,15.8,300.8,1024.7,54.1,36.1,289.1,25.1,8,,2019-07-04T05:24:41,2019-07-04T22:04:23,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E6566,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-05,21.2,14.4,18.1,21.2,14.4,18.1,11.9,67.2,0,0,0,,0,0,32.5,20.7,288.5,1017.9,61.2,37.4,265.1,23,9,,2019-07-05T05:25:31,2019-07-05T22:03:52,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-06,20.1,13.2,16.3,20.1,13.2,16.3,12.9,80.4,1.061,100,29.17,rain,0,0,33.9,23.3,285.9,1012.3,78.7,28,142.3,11.7,5,,2019-07-06T05:26:24,2019-07-06T22:03:18,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-07,18,11.5,14.5,18,11.5,14.5,8.3,67.5,0.03,100,4.17,rain,0,0,38.2,21.3,325,1015.6,67,36.7,171.7,14.8,10,,2019-07-07T05:27:19,2019-07-07T22:02:40,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-08,16.4,11,14.1,16.4,11,14.1,8.9,71.4,0.597,100,33.33,rain,0,0,45.1,26.7,318.7,1019.8,80.1,39.4,156,13.4,6,,2019-07-08T05:28:17,2019-07-08T22:02:00,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,E6566,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-09,19.6,9.4,14.8,19.6,8.4,14.6,8.3,67.2,0,0,0,,0,0,32.5,19.7,329.8,1021.6,54.5,34.5,261.9,22.6,9,,2019-07-09T05:29:17,2019-07-09T22:01:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-10,17.1,12.2,14.7,17.1,12.2,14.7,11.4,81,3.446,100,45.83,rain,0,0,27,16.5,180.6,1019.8,98.6,24.9,67.3,5.8,2,,2019-07-10T05:30:19,2019-07-10T22:00:30,0.27,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-07-11,21.9,15.4,18.3,21.9,15.4,18.3,14.8,80.5,2.167,100,29.17,rain,0,0,28.8,19.6,234.8,1012.7,91.5,18.4,107.6,9.3,4,,2019-07-11T05:31:23,2019-07-11T21:59:41,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,F5767,C0449,06269099999,06257099999"
Amsterdam,2019-07-12,20.7,15.3,17,20.7,15.3,17,15.1,88.7,7.848,100,41.67,rain,0,0,36.1,23.1,286.9,1011.9,94.4,13.9,93.2,8,6,,2019-07-12T05:32:29,2019-07-12T21:58:48,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-07-13,18.4,15.3,16.8,18.4,15.3,16.8,13.9,83,1.134,100,29.17,rain,0,0,33.8,23.3,327.4,1018.2,99.8,28.3,100.8,8.9,4,,2019-07-13T05:33:38,2019-07-13T21:57:53,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-07-14,18,13.5,15.4,18,13.5,15.4,11.5,78.3,0.789,100,29.17,rain,0,0,36,23,347.6,1020.9,96.4,31.6,156,13.2,6,,2019-07-14T05:34:48,2019-07-14T21:56:55,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-07-15,17.3,13.5,15.1,17.3,13.5,15.1,11.2,77.7,0,0,0,,0,0,31.4,20,337.9,1020.7,99.9,35.3,83,7.2,4,,2019-07-15T05:36:00,2019-07-15T21:55:54,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,F5767,C0449,06269099999,06257099999"
Amsterdam,2019-07-16,19,13.2,16,19,13.2,16,11.3,74.5,0,0,0,,0,0,24.1,12.9,308.3,1019.1,85.3,39.8,145.4,12.7,9,,2019-07-16T05:37:14,2019-07-16T21:54:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-17,23.4,10.3,17.1,23.4,10.3,17.1,12.3,75.6,0,0,0,,0,0,18.2,9.8,69.4,1015.6,50.2,23.4,255.2,22,8,,2019-07-17T05:38:30,2019-07-17T21:53:44,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-07-18,21.9,16.4,18.9,21.9,16.4,18.9,14.4,75.8,2.721,100,25,rain,0,0,36.8,23.7,207.7,1010.8,98.6,22.3,148.6,12.8,6,,2019-07-18T05:39:47,2019-07-18T21:52:35,0.55,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-07-19,22.5,13.7,18.6,22.5,13.7,18.6,14.6,79.2,0.088,100,4.17,rain,0,0,36.5,18.8,228.5,1012.8,91.6,19,152.2,12.9,6,,2019-07-19T05:41:06,2019-07-19T21:51:24,0.58,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-07-20,22.3,17.2,19.2,22.3,17.2,19.2,15.6,79.7,5.919,100,58.33,rain,0,0,52.7,34.7,203.9,1009.9,89.8,29.1,104.2,9.1,7,,2019-07-20T05:42:26,2019-07-20T21:50:10,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-21,21.3,15.4,18.9,21.3,15.4,18.9,12.4,67.2,0,0,0,,0,0,50.4,24,266.9,1019.2,75.5,35.4,248.8,21.4,9,,2019-07-21T05:43:48,2019-07-21T21:48:54,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-07-22,25.3,16,20.3,25.3,16,20.3,14.6,70.4,0,0,0,,0,0,42.7,27.5,230.3,1022.3,81.2,37.3,242,20.8,8,,2019-07-22T05:45:11,2019-07-22T21:47:35,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,F5767,C0449,06269099999,06257099999"
Amsterdam,2019-07-23,30.4,15.2,23.4,30.4,15.2,23.5,15.7,65.2,0,0,0,,0,0,26.7,16.6,125.9,1020.3,15.5,32.9,287.2,24.7,8,,2019-07-23T05:46:36,2019-07-23T21:46:13,0.71,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-24,34,20.6,26,34.5,20.6,26.3,17.5,62.1,0,0,0,,0,0,32.6,23.5,134.6,1014.1,23,29.1,247.1,21.3,8,,2019-07-24T05:48:01,2019-07-24T21:44:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-25,36.1,17.8,27.2,39.3,17.8,28.5,18.9,65,0,0,0,,0,0,25.8,17.3,83,1013.8,35.4,21.4,246.7,21.3,7,,2019-07-25T05:49:28,2019-07-25T21:43:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-26,35.9,22,28.1,36,22,28.6,17.7,55.2,0.081,100,4.17,rain,0,0,63.3,26.8,47.7,1009,63.6,27.5,265.2,22.9,8,,2019-07-26T05:50:56,2019-07-26T21:41:56,0.81,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-07-27,27.6,18.5,22.3,28.3,18.5,22.3,17.3,74.5,0.366,100,16.67,rain,0,0,45.7,23.2,292.8,1003.1,80.7,19.1,252.8,21.9,8,,2019-07-27T05:52:25,2019-07-27T21:40:25,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-07-28,23.2,18.1,19.6,23.2,18.1,19.6,16.9,84.7,0.026,100,12.5,rain,0,0,35.8,26.3,275.1,1003.3,96.9,17.9,147.5,12.7,8,,2019-07-28T05:53:54,2019-07-28T21:38:53,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,F5767,C0449,06269099999,06257099999"
Amsterdam,2019-07-29,23.6,16,19.7,23.6,16,19.7,13.6,70.2,0,0,0,,0,0,34.2,17.2,240.2,1010.6,40.9,28.3,228,19.6,8,,2019-07-29T05:55:25,2019-07-29T21:37:18,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-07-30,27,15.8,21.6,27.2,15.8,21.6,13.8,63.3,0,0,0,,0,0,41.4,24.1,177.4,1010.7,29.4,34.4,218.3,18.8,8,,2019-07-30T05:56:57,2019-07-30T21:35:42,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-07-31,20.3,16.6,18.4,20.3,16.6,18.4,14.1,76.4,14.347,100,33.33,rain,0,0,49.6,33.3,209.1,1013.2,78.3,28.2,86.5,7.4,5,,2019-07-31T05:58:29,2019-07-31T21:34:04,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-08-01,20.7,16,18.3,20.7,16,18.3,15,81.6,2.601,100,41.67,rain,0,0,38.5,26.7,235.3,1015.4,80.9,23.3,133.5,11.6,8,,2019-08-01T06:00:02,2019-08-01T21:32:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-08-02,20.6,17.1,18.7,20.6,17.1,18.7,16.1,85.3,6.85,100,54.17,rain,0,0,40.8,24.5,303.4,1014.5,79.7,20.4,114.9,9.8,5,,2019-08-02T06:01:36,2019-08-02T21:30:41,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-08-03,20.8,15.2,18.2,20.8,15.2,18.2,14.2,77.7,0,0,0,,0,0,31.5,18.5,336.5,1018.4,78.3,34,105.2,9.2,4,,2019-08-03T06:03:10,2019-08-03T21:28:57,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-08-04,23.6,13.1,18.7,23.6,13.1,18.7,14.6,78.8,0,0,0,,0,0,21.1,10.3,128.8,1016,84.8,24.2,164.3,14.2,7,,2019-08-04T06:04:45,2019-08-04T21:27:11,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-08-05,22.7,18.2,20.4,22.7,18.2,20.4,15.6,74.2,0.004,100,4.17,rain,0,0,45.5,27.7,239.1,1010.3,87.1,30.8,195,16.9,8,,2019-08-05T06:06:21,2019-08-05T21:25:24,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-08-06,22.2,16,19.3,22.2,16,19.3,14.3,73.4,0,0,0,,0,0,39.7,24.3,233,1009,82.8,26.7,149.8,12.9,8,,2019-08-06T06:07:57,2019-08-06T21:23:35,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06257099999"
Amsterdam,2019-08-07,21.7,16.8,19.2,21.7,16.8,19.2,14.1,73.5,0.826,100,29.17,rain,0,0,52.3,34.3,232.6,1006.5,65.4,27.7,236.9,20.5,9,,2019-08-07T06:09:33,2019-08-07T21:21:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2019-08-08,22.2,15.3,19.3,22.2,15.3,19.3,13.9,72,0.021,100,4.17,rain,0,0,42.6,27.5,244.8,1010.1,69.5,28.8,212.6,18.4,8,,2019-08-08T06:11:10,2019-08-08T21:19:52,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
