name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Amsterdam,2011-06-27,29.9,17.2,23.8,30.3,17.2,24.1,16.9,67.7,0,0,0,,0,0,34,23.5,128.7,1017.6,2.2,21,341.4,29.5,9,,2011-06-27T05:19:59,2011-06-27T22:06:31,0.87,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-06-28,31.6,20.3,24.6,34.3,20.3,25.1,19.1,72.5,0.561,100,8.33,rain,0,0,48,27.6,124.7,1013.6,67.9,20.7,204.7,17.7,7,,2011-06-28T05:20:30,2011-06-28T22:06:22,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-06-29,19.9,13.1,17.2,19.9,13.1,17.2,14.8,86.3,12.301,100,12.5,rain,0,0,50,27,309.9,1017.8,83,15.7,269,23.1,9,,2011-06-29T05:21:04,2011-06-29T22:06:11,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-06-30,18.2,10.9,14.9,18.2,10.9,14.9,10.1,74.7,0.041,100,4.17,rain,0,0,42.4,24.7,301.5,1023,37.1,27.3,286.5,24.6,6,,2011-06-30T05:21:41,2011-06-30T22:05:56,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-01,17.4,11,14.6,17.4,11,14.6,9.5,72.1,0.815,100,8.33,rain,0,0,43.4,27.6,316.3,1023.4,64.2,34.3,301.9,26.1,8,,2011-07-01T05:22:21,2011-07-01T22:05:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-02,16.8,10.4,14,16.8,10.4,14,9,72.4,0.038,100,4.17,rain,0,0,39.4,25.1,320,1019.4,62.9,31.4,273.2,23.5,7,,2011-07-02T05:23:03,2011-07-02T22:05:16,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-03,17.8,10.8,14.6,17.8,10.8,14.6,9.3,71,0,0,0,,0,0,39,26.4,328.6,1017,48,31.8,349.7,30.3,9,,2011-07-03T05:23:48,2011-07-03T22:04:52,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-04,19.3,9.4,15.1,19.3,8.9,15,10.6,75.8,0,0,0,,0,0,28.9,16.7,17.4,1017.6,41.2,24.1,350.7,30.5,9,,2011-07-04T05:24:36,2011-07-04T22:04:24,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-05,23.2,10,17,23.2,10,17,11.5,72.1,0,0,0,,0,0,20.7,11.2,97.9,1014.4,27.8,18.8,327.9,28.3,8,,2011-07-05T05:25:26,2011-07-05T22:03:53,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-06,20,13.9,18.1,20,13.9,18.1,12.4,70.4,0.965,100,12.5,rain,0,0,49,29.9,217,1007.6,71.8,21.1,264.9,22.7,8,,2011-07-06T05:26:18,2011-07-06T22:03:19,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-07,21.8,13.6,18,21.8,13.6,18,11.3,66.6,0,0,0,,0,0,43.9,23.5,179.4,1008,71.5,28.7,308,26.6,8,,2011-07-07T05:27:14,2011-07-07T22:02:42,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-08,20.3,14.5,17.3,20.3,14.5,17.3,11.9,71.4,0.593,100,12.5,rain,0,0,49.3,32.2,202.4,1008.2,83.3,30.2,302.4,26.2,8,,2011-07-08T05:28:11,2011-07-08T22:02:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-09,20.1,15.2,17.2,20.1,15.2,17.2,12.5,75.5,1.094,100,12.5,rain,0,0,46.4,31,219.3,1012.3,72,27.4,264.3,22.8,8,,2011-07-09T05:29:11,2011-07-09T22:01:18,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-10,20.8,12.2,16.6,20.8,12.2,16.6,12.2,76,0.141,100,4.17,rain,0,0,41.6,20.2,241.2,1018.1,33.3,22.2,287.2,24.8,9,,2011-07-10T05:30:13,2011-07-10T22:00:32,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
Amsterdam,2011-07-11,22.2,10.8,17.3,22.2,10.8,17.3,12.2,74.6,0,0,0,,0,0,23.3,16.1,320.3,1019.9,29.5,19.1,263.9,22.8,7,,2011-07-11T05:31:17,2011-07-11T21:59:43,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
