name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Amsterdam,2020-06-11,18.9,13.4,15.6,18.9,13.4,15.6,12.8,83.7,4.634,100,29.17,rain,0,0,30.8,20.3,56.1,1011.9,64.2,24.3,207.2,17.9,6,,2020-06-11T05:18:31,2020-06-11T22:02:07,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-12,25.2,15.1,19.3,25.2,15.1,19.3,14.3,74.8,0.134,100,12.5,rain,0,0,36,22.1,81.9,1007.8,70.7,22.3,345.8,30,8,,2020-06-12T05:18:14,2020-06-12T22:02:46,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-13,24.5,15.5,19.5,24.5,15.5,19.5,15.2,78,13.083,100,33.33,rain,0,0,62.4,28.7,86.6,1010.4,64.6,29.1,343.8,29.8,8,,2020-06-13T05:18:01,2020-06-13T22:03:23,0.75,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-14,22.1,15.6,18,22.1,15.6,18,15.9,87.6,0.047,100,12.5,rain,0,0,34.4,22.7,298.1,1013.8,90.6,10,214.3,18.4,7,,2020-06-14T05:17:51,2020-06-14T22:03:56,0.78,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-15,21.9,15.2,18.1,21.9,15.2,18.1,13.2,74.1,0.009,100,4.17,rain,0,0,28.8,17.2,278.6,1016.2,93.5,30.9,290.6,25.1,7,,2020-06-15T05:17:44,2020-06-15T22:04:26,0.81,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-16,21.3,15.5,18,21.3,15.5,18,14.7,82,2.905,100,45.83,rain,0,0,18,19.8,42.9,1015.3,93.9,23.9,213.8,18.4,4,,2020-06-16T05:17:40,2020-06-16T22:04:54,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-17,23.4,14.4,19.3,23.4,14.4,19.3,14.4,75.7,2.371,100,12.5,rain,0,0,30.4,22.5,48.6,1012.3,77.1,25,336.5,29.4,7,,2020-06-17T05:17:39,2020-06-17T22:05:18,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-18,20.8,15.5,17.8,20.8,15.5,17.8,14.6,82.7,8.841,100,54.17,rain,0,0,28.8,22.7,214.1,1010.5,95.9,27,351.4,30.2,10,,2020-06-18T05:17:42,2020-06-18T22:05:39,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-19,20.6,12.7,17.3,20.6,12.7,17.3,13.1,77.8,1.296,100,20.83,rain,0,0,39.6,25.6,248.4,1015.2,52.3,21.2,430.9,37,10,,2020-06-19T05:17:48,2020-06-19T22:05:57,0.94,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-20,20.6,13.2,16.8,20.6,13.2,16.8,11.7,73,0,0,0,,0,0,25.6,16.3,258.7,1020.5,24.6,31.6,314.7,27.1,8,,2020-06-20T05:17:57,2020-06-20T22:06:12,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-21,23.3,13,18,23.3,13,18,12.5,71.2,0.062,100,4.17,rain,0,0,40,24.9,204.2,1018.8,62.4,37.7,236.6,20.5,8,,2020-06-21T05:18:09,2020-06-21T22:06:24,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-22,20.6,13,17.3,20.6,13,17.3,11.1,69,0,0,0,,0,0,32.8,19.6,274.9,1024.2,24,25.2,456.3,39.4,9,,2020-06-22T05:18:24,2020-06-22T22:06:32,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-23,24.2,11.2,18.8,24.2,11.2,18.8,11.4,64.7,0,0,0,,0,0,25.6,13.8,327.9,1025.3,17,28.8,423.4,36.6,8,,2020-06-23T05:18:43,2020-06-23T22:06:38,0.08,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-24,28.5,16.1,23.1,28.1,16.1,23,13.5,57.7,0,0,0,,0,0,34.4,20.6,75.9,1022.7,66,32.7,350.8,30.3,8,,2020-06-24T05:19:04,2020-06-24T22:06:39,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-25,28.8,18.3,23.9,28.5,18.3,23.8,13.6,53.5,0,0,0,,0,0,35.6,21.3,98.9,1018.6,8.3,40.5,397.6,34.2,8,,2020-06-25T05:19:29,2020-06-25T22:06:38,0.15,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-26,29.7,20.4,24.8,29.1,20.4,24.7,15.4,58,0.122,100,12.5,rain,0,0,32.7,19.8,131.7,1011.4,21.6,35.7,460.4,39.6,8,,2020-06-26T05:19:56,2020-06-26T22:06:34,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-27,22.5,18,19.9,22.5,18,19.9,16.9,83,11.768,100,50,rain,0,0,55.3,34.6,221,1008.3,89.2,18.6,274.4,23.6,6,,2020-06-27T05:20:27,2020-06-27T22:06:26,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-28,19.9,15.9,17.7,19.9,15.9,17.7,10.7,64.2,0.71,100,29.17,rain,0,0,56.9,40.1,228.8,1010.5,65,29.8,308.8,26.5,10,,2020-06-28T05:21:00,2020-06-28T22:06:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-29,17.8,13.9,16,17.8,13.9,16,9.6,66.5,0,0,0,,0,0,58.4,40,224,1009.9,82.1,25.6,189.4,16.7,6,,2020-06-29T05:21:37,2020-06-29T22:06:00,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-06-30,18.1,14.4,15.9,18.1,14.4,15.9,12.5,80.5,8.776,100,62.5,rain,0,0,52.8,39.6,233.4,1007.3,98.4,18.3,186.5,16.2,7,,2020-06-30T05:22:16,2020-06-30T22:05:43,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-01,19.8,16.4,17.7,19.8,16.4,17.7,14.2,80.7,1.409,100,37.5,rain,0,0,45.2,33.3,239.6,1005.6,94,26.6,209.4,18.2,7,,2020-07-01T05:22:57,2020-07-01T22:05:22,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-02,19.4,15.8,17.4,19.4,15.8,17.4,13,75.7,0.891,100,25,rain,0,0,42.8,30,245,1009.7,90.5,26.1,260.5,22.4,9,,2020-07-02T05:23:42,2020-07-02T22:04:58,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-03,20.2,13.9,17.2,20.2,13.9,17.2,12.1,73.1,0,0,0,,0,0,56.4,40.5,239.6,1015.1,84.6,27.3,324,27.9,8,,2020-07-03T05:24:29,2020-07-03T22:04:31,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-04,17.7,14.6,16.5,17.7,14.6,16.5,14.6,88.5,7.22,100,91.67,rain,0,0,55.2,35.3,223.3,1012.1,98.8,11.4,141,12.2,1,,2020-07-04T05:25:19,2020-07-04T22:04:01,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-05,20.3,16.4,18,20.3,16.4,18,14.8,82.4,1.52,100,29.17,rain,0,0,69.2,44.8,233.7,1009,85.1,15.1,237,20.6,9,,2020-07-05T05:26:11,2020-07-05T22:03:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-06,17.2,12.6,15.4,17.2,12.6,15.4,9.8,69.4,1.998,100,41.67,rain,0,0,53.6,38.6,273.4,1014.6,70.2,24.8,258,22.2,8,,2020-07-06T05:27:06,2020-07-06T22:02:51,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-07,17.8,10.2,14.4,17.8,10.2,14.4,10.4,77.8,2.358,100,37.5,rain,0,0,39.6,27.5,262.9,1019.5,81.9,28,216,18.4,7,,2020-07-07T05:28:03,2020-07-07T22:02:11,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-08,15.3,13,14.2,15.3,13,14.2,13.2,93.4,5.651,100,87.5,rain,0,0,20.1,13.7,121.6,1015.2,99.6,17.1,59.1,5.1,2,,2020-07-08T05:29:02,2020-07-08T22:01:28,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2020-07-09,17.2,14.6,16.3,17.2,14.6,16.3,15.5,94.9,14.572,100,100,rain,0,0,45.2,28.4,228.6,1011.8,99.6,6.6,41.3,3.6,2,,2020-07-09T05:30:04,2020-07-09T22:00:42,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2020-07-10,16.9,12.1,15.2,16.9,12.1,15.2,11.9,81.6,4.081,100,54.17,rain,0,0,38,23.8,319.5,1012.9,75.8,30.2,165.5,14.3,7,,2020-07-10T05:31:08,2020-07-10T21:59:54,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-11,18.7,9.3,14.5,18.7,9.3,14.5,9.9,75.1,0.126,100,8.33,rain,0,0,32.8,23.5,288.3,1023.9,31.7,40,338.8,29.4,10,,2020-07-11T05:32:14,2020-07-11T21:59:02,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-12,18.9,9,14.9,18.9,9,14.9,9.6,72.9,0.042,100,4.17,rain,0,0,18,13.6,359.6,1028.2,44.7,39.3,236.8,20.5,9,,2020-07-12T05:33:21,2020-07-12T21:58:08,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-13,21.9,9.8,16.9,21.9,9.8,16.9,9.8,65.9,0,0,0,,0,0,25.6,16.3,262.9,1023.5,60.2,40.9,382.9,33.2,9,,2020-07-13T05:34:31,2020-07-13T21:57:10,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-14,18.7,13.4,16.7,18.7,13.4,16.7,13.2,80.5,1.805,100,45.83,rain,0,0,24,16.4,272.1,1015.3,96.3,33.8,148.8,13,2,,2020-07-14T05:35:43,2020-07-14T21:56:10,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-15,19.9,11.4,16,19.9,11.4,16,10.7,72,0,0,0,,0,0,25.6,16.2,294,1014.6,84.1,41.5,444.4,38.5,10,,2020-07-15T05:36:57,2020-07-15T21:55:07,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-16,19,14.5,16.5,19,14.5,16.5,13.7,83.7,2.979,100,45.83,rain,0,0,34.4,23,297,1016.7,96,30.4,285.1,24.8,7,,2020-07-16T05:38:12,2020-07-16T21:54:02,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-17,22,15.6,18.2,22,15.6,18.2,14.6,79.8,0.185,100,4.17,rain,0,0,24,15.7,276.8,1020.4,80.8,31.7,275.9,23.9,5,,2020-07-17T05:39:29,2020-07-17T21:52:53,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-18,24,13.4,18.5,24,13.4,18.5,15.3,82.2,0,0,0,,0,0,27.2,20.3,231.4,1018.5,58.4,18.3,295.3,25.6,6,,2020-07-18T05:40:47,2020-07-18T21:51:43,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-19,22.2,13.4,17.3,22.2,13.4,17.3,14.5,84.1,1.195,100,16.67,rain,0,0,30.8,20,276.1,1016.3,88.2,22.1,363,31.3,10,,2020-07-19T05:42:07,2020-07-19T21:50:29,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-20,19.7,11.4,15.8,19.7,11.4,15.8,10.4,71.3,0.484,100,12.5,rain,0,0,32.4,20.4,324,1020.7,33.4,33.8,392.3,33.9,9,,2020-07-20T05:43:29,2020-07-20T21:49:13,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-21,19,10.3,15.1,19,10.3,15.1,9.2,68.7,0,0,0,,0,0,43.2,23.7,300.7,1024.4,25.3,41.3,377.9,32.4,9,,2020-07-21T05:44:51,2020-07-21T21:47:55,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-22,19,10.5,15.1,19,10.5,15.1,9,68.8,0,0,0,,0,0,23.2,16.1,330.7,1023.9,62.8,42.8,314.3,27,8,,2020-07-22T05:46:16,2020-07-22T21:46:34,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-23,22.3,12.7,17.8,22.3,12.7,17.8,10.7,64.5,0,0,0,,0,0,38,26,220.5,1017,87.6,42.1,316.3,27.2,7,,2020-07-23T05:47:41,2020-07-23T21:45:11,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-24,20.6,16.5,18.4,20.6,16.5,18.4,14.2,76.6,0.056,100,8.33,rain,0,0,34,24,265.6,1011.6,93,36.4,285,24.8,9,,2020-07-24T05:49:07,2020-07-24T21:43:46,0.13,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-25,21.2,15.9,18.1,21.2,15.9,18.1,15.7,86.5,6.173,100,37.5,rain,0,0,38.4,26.7,208.7,1009.8,97,24.1,167.3,14.3,3,,2020-07-25T05:50:35,2020-07-25T21:42:18,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-26,20.5,16.1,18.4,20.5,16.1,18.4,14,76.9,11.382,100,33.33,rain,0,0,43.6,30.6,242.7,1009.4,69,31.2,372.5,32.1,9,,2020-07-26T05:52:04,2020-07-26T21:40:48,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-27,25.2,14.7,18.1,25.2,14.7,18.1,13.8,76.7,2.469,100,29.17,rain,0,0,44,24.1,182.4,1011.2,91.6,33.1,264.4,22.9,7,,2020-07-27T05:53:33,2020-07-27T21:39:16,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,remote,D0247,06269099999,06257099999"
Amsterdam,2020-07-28,19.5,15.4,17.8,19.5,15.4,17.8,12,69.6,0.206,100,16.67,rain,0,0,48.8,35.4,253.4,1010.7,77.9,33.1,247.5,21.4,8,,2020-07-28T05:55:04,2020-07-28T21:37:42,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-29,18.9,13.4,16.4,18.9,13.4,16.4,9.9,66.2,0.009,100,4.17,rain,0,0,40.4,29.4,271.6,1018.8,64.2,41.2,266.9,23,2,,2020-07-29T05:56:35,2020-07-29T21:36:06,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-30,24,10.6,17.9,24,10.6,17.9,11.3,68.2,0,0,0,,0,0,25.2,17,148.3,1020.3,50,38.9,396.6,34.2,8,,2020-07-30T05:58:07,2020-07-30T21:34:28,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-07-31,31,14.3,23.3,30.6,14.3,23.3,13.9,58.5,0,0,0,,0,0,32.4,20.6,108.2,1015.9,2.1,40,416.6,35.9,8,,2020-07-31T05:59:40,2020-07-31T21:32:49,0.38,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-08-01,24.4,16.8,21.3,24.4,16.8,21.3,16.6,75.3,0.292,100,16.67,rain,0,0,32.4,21.2,253.1,1013.6,72.6,30.9,258.3,22.3,5,,2020-08-01T06:01:14,2020-08-01T21:31:07,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-08-02,20.7,14,17.7,20.7,14,17.7,12.9,74.9,0,0,0,,0,0,34,23.4,277,1015,70.4,28.4,357.1,31.1,9,,2020-08-02T06:02:48,2020-08-02T21:29:23,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-08-03,19.9,11.7,15.6,19.9,11.7,15.6,12.3,81.2,4.172,100,25,rain,0,0,28.4,18.3,261.7,1014.4,81.9,37.2,196.2,16.8,4,,2020-08-03T06:04:23,2020-08-03T21:27:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-08-04,20.9,10.4,16.5,20.9,10.4,16.5,9.5,66.3,0.019,100,4.17,rain,0,0,27.2,19.3,269.6,1016.5,30.8,39.4,420.8,36.4,9,,2020-08-04T06:05:58,2020-08-04T21:25:51,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-08-05,26.8,15,20.2,26.6,15,20.2,11.7,60.1,0,0,0,,0,0,43.2,27.4,206,1014.8,33.4,41,393.9,34,8,,2020-08-05T06:07:34,2020-08-05T21:24:02,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
Amsterdam,2020-08-06,28.1,14.7,21.6,28.2,14.7,21.7,14.9,67.3,0,0,0,,0,0,21.6,13.3,307.3,1018.1,49.3,38.7,364.5,31.7,8,,2020-08-06T06:09:10,2020-08-06T21:22:12,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
