name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Amsterdam,2018-06-11,21.1,12.1,16.6,21.1,12.1,16.6,12.2,75.7,0,0,0,,0,0,35.2,22.5,33.1,1013.5,45.2,14.2,272,23.4,8,,2018-06-11T05:18:40,2018-06-11T22:01:44,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-12,16.5,13.8,15.2,16.5,13.8,15.2,11,76.1,0.014,100,8.33,rain,0,0,32.4,21.2,5.1,1014.1,78.7,16.3,82.4,7.2,3,,2018-06-12T05:18:21,2018-06-12T22:02:24,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-13,17.7,13.2,15.1,17.7,13.2,15.1,9.2,68.4,0.06,100,16.67,rain,0,0,35.2,23.2,315.6,1016.6,73.9,17.6,159.7,13.8,8,,2018-06-13T05:18:06,2018-06-13T22:03:02,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-14,19.7,12.9,15.9,19.7,12.9,15.9,11.5,76,1,100,29.17,rain,0,0,50.2,37.9,208.2,1013.5,85.9,13.7,101.7,9,4,,2018-06-14T05:17:55,2018-06-14T22:03:37,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-15,22.1,12.4,17.6,22.1,12.4,17.6,13.1,77.2,0.009,100,4.17,rain,0,0,27.3,15.4,248.3,1015.7,45.4,10,208.4,18,8,,2018-06-15T05:17:46,2018-06-15T22:04:09,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-16,19.7,14.3,17.1,19.7,14.3,17.1,11.5,70.6,0.005,100,4.17,rain,0,0,35.6,24.8,237.8,1014.3,56.6,13.4,189,16.5,8,,2018-06-16T05:17:41,2018-06-16T22:04:38,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-17,17.8,14.3,16.2,17.8,14.3,16.2,11.3,73.4,0.004,100,4.17,rain,0,0,39.6,25.3,237.2,1015.7,54.5,15,166.4,14.4,6,,2018-06-17T05:17:39,2018-06-17T22:05:04,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-18,18.4,14.4,16.4,18.4,14.4,16.4,13.7,84.4,1.406,100,25,rain,0,0,41.1,28.2,226.2,1018.3,79.2,12.2,85.1,7.5,4,,2018-06-18T05:17:40,2018-06-18T22:05:27,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-19,21,15.9,18.1,21,15.9,18.1,14.7,80.7,0,0,0,,0,0,33,22.1,247.8,1021.6,66,14.7,119.3,10.2,5,,2018-06-19T05:17:44,2018-06-19T22:05:46,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-20,22.3,15.2,18.3,22.3,15.2,18.3,15.1,82.9,0,0,0,,0,0,43,32.4,225.1,1020.1,40.7,12.2,184.6,16,9,,2018-06-20T05:17:51,2018-06-20T22:06:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-21,17.5,12.2,14.6,17.5,12.2,14.6,9.4,72.1,0.053,100,4.17,rain,0,0,57.6,39.9,302.5,1019.5,53,14.3,192.8,16.6,8,,2018-06-21T05:18:02,2018-06-21T22:06:16,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-22,14.7,11.2,13.3,14.7,11.2,13.3,7.6,68.7,0.224,100,25,rain,0,0,63.5,36.8,315.4,1025.7,71.3,13.2,103,9,4,,2018-06-22T05:18:15,2018-06-22T22:06:26,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-23,18.1,9.6,14.3,18.1,8,14.1,9.4,73.6,0,0,0,,0,0,32.4,19.1,296.7,1026.5,62.6,14.6,205.2,17.8,10,,2018-06-23T05:18:32,2018-06-23T22:06:33,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-24,17.5,10.2,14.3,17.5,10.2,14.3,10.6,79,0,0,0,,0,0,34.7,22.3,330,1023.9,70.1,14.6,164.5,14.2,6,,2018-06-24T05:18:52,2018-06-24T22:06:37,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-25,19.6,13.5,16.1,19.6,13.5,16.1,12.4,79.6,0,0,0,,0,0,32.4,20.1,334.8,1024.8,63.3,14.8,229.5,19.9,10,,2018-06-25T05:19:15,2018-06-25T22:06:37,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-26,20.8,9.4,15.4,20.8,8.6,15.4,10.9,76.1,0,0,0,,0,0,32.4,19.9,9,1026,56.9,13.6,288.6,25,9,,2018-06-26T05:19:41,2018-06-26T22:06:34,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-27,23,11.4,16.8,23,11.4,16.8,12.7,77.6,0,0,0,,0,0,33.9,22,43.4,1025.5,54.7,12.4,252.8,21.9,9,,2018-06-27T05:20:10,2018-06-27T22:06:28,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-28,26.1,15.2,20.8,26.1,15.2,20.8,13.9,67.7,0,0,0,,0,0,38.8,24.8,34.4,1023.3,14.9,14.1,294.8,25.5,8,,2018-06-28T05:20:42,2018-06-28T22:06:19,0.5,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-29,24.1,14.3,18.9,24.1,14.3,18.9,13.1,70.9,0,0,0,,0,0,36,22.1,19.8,1020.4,3.2,14.9,306,26.6,9,,2018-06-29T05:21:17,2018-06-29T22:06:06,0.54,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-06-30,26.8,13.5,20.6,26.3,13.5,20.5,10.6,59,0,0,0,,0,0,42.4,24.3,57.1,1016.2,5.9,15,316.5,27.5,8,,2018-06-30T05:21:54,2018-06-30T22:05:50,0.57,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-01,26.6,16.6,21.6,26.6,16.6,21.6,6.2,37.9,0,0,0,,0,0,50.1,32.4,92.9,1016,0,18.8,295.8,25.6,8,,2018-07-01T05:22:35,2018-07-01T22:05:31,0.61,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-02,25.2,14.7,20.6,25.2,14.7,20.6,6.9,42.3,0,0,0,,0,0,43.2,25.8,62.8,1016.6,5.5,18.7,302.1,26.2,8,,2018-07-02T05:23:18,2018-07-02T22:05:09,0.64,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-03,23.8,14.8,19.1,23.8,14.8,19.1,11.4,62.6,0,0,0,,0,0,38.9,22,38.7,1017.5,20.7,17,309,26.7,8,,2018-07-03T05:24:04,2018-07-03T22:04:43,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-04,23.8,13.6,18.4,23.8,13.6,18.4,12.6,70.5,0,0,0,,0,0,31.3,15.6,34.1,1014.7,67.7,15.2,266.7,23.1,8,,2018-07-04T05:24:52,2018-07-04T22:04:15,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-05,21,12.4,17.4,21,12.4,17.4,13.3,77.5,0,0,0,,0,0,30.4,18.9,327.9,1014.6,40.4,15,305.3,26.5,9,,2018-07-05T05:25:43,2018-07-05T22:03:43,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-06,23.9,15.1,19.1,23.9,15.1,19.1,13.2,69.8,0,0,0,,0,0,24.3,14,345.2,1019.8,55.9,14.6,167.3,14.4,6,,2018-07-06T05:26:37,2018-07-06T22:03:08,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-07,23.3,11.8,18.4,23.3,11.8,18.4,11,64.3,0,0,0,,0,0,28.8,16.1,7.8,1023.8,74.6,16.8,273.4,23.6,8,,2018-07-07T05:27:32,2018-07-07T22:02:30,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-08,23.1,12.3,18.5,23.1,12.3,18.5,11.7,67.2,0,0,0,,0,0,34.6,22.4,339.7,1024.8,9.7,16.1,275.5,23.7,9,,2018-07-08T05:28:31,2018-07-08T22:01:49,0.84,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-09,21,12.8,17.2,21,12.8,17.2,13.6,80.3,0,0,0,,0,0,37.1,23.4,332.1,1023.8,52.7,14.1,136.4,11.7,5,,2018-07-09T05:29:31,2018-07-09T22:01:04,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-10,20.7,14.2,16.4,20.7,14.2,16.4,11.9,75,0.357,100,16.67,rain,0,0,46.8,28.4,331.3,1018.7,69.7,14.4,92.7,8,7,,2018-07-10T05:30:34,2018-07-10T22:00:17,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-11,21.6,11.3,17.3,21.6,11.3,17.3,13,77.2,0,0,0,,0,0,41.1,27.4,335.3,1018.5,27.8,13.8,183.8,16,7,,2018-07-11T05:31:38,2018-07-11T21:59:27,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-12,22.5,14.8,18.2,22.5,14.8,18.2,14.2,79,0,0,0,,0,0,31.6,21,328.7,1019.4,26.9,13.1,259.2,22.4,9,,2018-07-12T05:32:45,2018-07-12T21:58:34,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-13,22.1,12.3,17.4,22.1,12.3,17.4,12.9,76.3,0,0,0,,0,0,29.9,17.6,12.4,1021.1,22.5,14.5,228.5,19.8,8,,2018-07-13T05:33:54,2018-07-13T21:57:38,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-14,23.3,11.5,18.1,23.3,11.5,18.1,12.1,70,0,0,0,,0,0,24.9,16.1,34,1020.4,17.1,16.2,294.3,25.3,8,,2018-07-14T05:35:05,2018-07-14T21:56:40,0.04,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-15,26.7,13,20.4,26.7,13,20.4,11.9,61.3,0,0,0,,0,0,25.4,16.2,71.3,1017.1,14,18.5,314.3,27.1,9,,2018-07-15T05:36:18,2018-07-15T21:55:38,0.08,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-16,28,15.9,22.6,27.4,15.9,22.4,12.2,55,0.009,100,4.17,rain,0,0,23.7,15.8,87.1,1013.4,32,18,281.8,24.4,10,,2018-07-16T05:37:32,2018-07-16T21:54:34,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-17,22.8,16,20.1,22.8,16,20.1,13.9,68.3,0.161,100,8.33,rain,0,0,40.7,29.3,252.7,1014.3,43.2,15.9,293.1,25.2,8,,2018-07-17T05:38:48,2018-07-17T21:53:27,0.15,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-18,23.4,13.9,19,23.4,13.9,19,12.8,69.6,0,0,0,,0,0,31.1,19,254.4,1017.9,43.1,15.4,189.7,16.4,7,,2018-07-18T05:40:06,2018-07-18T21:52:17,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-19,24.4,14.4,19.7,24.4,14.4,19.7,13,68.6,0,0,0,,0,0,30.3,23.7,336.4,1018.2,49.7,14.6,265.5,22.8,8,,2018-07-19T05:41:25,2018-07-19T21:51:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-20,24.4,13,19.5,24.4,13,19.5,13,68.8,0,0,0,,0,0,31.5,22.1,356.7,1014.3,65,15.3,287.5,24.7,9,,2018-07-20T05:42:46,2018-07-20T21:49:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-21,24.8,15.3,20.6,24.8,15.3,20.6,14.1,67.3,0,0,0,,0,0,35.5,24.3,332.3,1011.5,43.2,16.7,304.4,26.1,10,,2018-07-21T05:44:08,2018-07-21T21:48:34,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-22,25.4,15,20,25.4,15,20,14.4,72.2,0,0,0,,0,0,33.7,21.8,285.9,1014.6,38,14.6,220.8,19,8,,2018-07-22T05:45:31,2018-07-22T21:47:14,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-23,28.3,14.2,21.8,28.6,14.2,21.8,15,67.9,0,0,0,,0,0,22.4,13.5,290.3,1016.5,11.5,14.4,290.3,24.8,8,,2018-07-23T05:46:56,2018-07-23T21:45:52,0.35,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-24,29.1,17.3,23.7,29.4,17.3,23.8,16.1,65.5,0,0,0,,0,0,28.1,18.9,285,1014.5,40.1,14.6,234.3,20.2,8,,2018-07-24T05:48:22,2018-07-24T21:44:28,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-25,29.3,19.1,24.2,29.3,19.1,24.3,16.7,64.5,0.074,100,4.17,rain,0,0,29.6,17.9,18.6,1015.6,59.9,15.4,161.3,14,6,,2018-07-25T05:49:49,2018-07-25T21:43:02,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-26,34.7,20.4,27.1,35.2,20.4,27.5,17.8,60,0,0,0,,0,0,37.1,14.7,72.2,1014.2,24,14.7,256.8,22.2,7,,2018-07-26T05:51:17,2018-07-26T21:41:33,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-27,35.1,24.5,29.6,33.5,24.5,28.9,13.3,39.3,0,0,0,,0,0,36,24.5,115.4,1010.7,78.3,18.6,264.3,23,8,,2018-07-27T05:52:46,2018-07-27T21:40:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-28,27.5,17.8,21.6,27.1,17.8,21.5,14.8,67.3,3.079,100,50,rain,0,0,52.7,40.9,242.2,1007.8,46.1,14.2,168.5,12,8,,2018-07-28T05:54:16,2018-07-28T21:38:29,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-29,25.6,15.3,20.6,25.6,15.3,20.6,11.4,57.2,0.054,100,4.17,rain,0,0,47.1,32.4,182,1011.3,82.6,16.5,158.3,13.7,7,,2018-07-29T05:55:47,2018-07-29T21:36:54,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-30,27.7,19.2,23.5,28.3,19.2,23.6,16.6,65.9,0.028,100,4.17,rain,0,0,39.6,29.9,202.8,1013.1,55.6,17.8,174.8,15,8,,2018-07-30T05:57:19,2018-07-30T21:35:17,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,E6566,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-07-31,24.3,16.3,20.4,24.3,16.3,20.4,15.3,73.9,2.674,100,8.33,rain,0,0,58.7,34.9,242,1016.2,55.5,16.4,230.1,20,8,,2018-07-31T05:58:51,2018-07-31T21:33:39,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-08-01,25.4,12.7,19.5,25.4,12.7,19.5,13,69.6,0,0,0,,0,0,24.4,14.3,311.8,1020.9,49.4,14.9,219.5,19.2,8,,2018-08-01T06:00:24,2018-08-01T21:31:58,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E6566,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-08-02,27.3,15.3,21.7,27.2,15.3,21.8,14.1,65.3,0,0,0,,0,0,27.4,14.7,311.3,1022.6,49.8,15.5,279.5,24.1,8,,2018-08-02T06:01:58,2018-08-02T21:30:15,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-08-03,29.4,14.6,23,29.1,14.6,23,14.9,64,0,0,0,,0,0,27.5,18,355.9,1021.7,0,15.2,271.8,23.4,8,,2018-08-03T06:03:33,2018-08-03T21:28:31,0.73,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-08-04,27,18.3,22.2,27.9,18.3,22.2,17.1,73.9,0,0,0,,0,0,33.2,26.6,341.2,1020.6,47.5,16.9,202.3,17.5,7,,2018-08-04T06:05:08,2018-08-04T21:26:45,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,E6566,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-08-05,24.5,15.6,20.4,24.5,15.6,20.4,14.2,69.7,0,0,0,,0,0,28.5,17.2,17.5,1022.7,30.8,17.2,297.3,25.7,10,,2018-08-05T06:06:43,2018-08-05T21:24:57,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E6566,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-08-06,29.4,15.9,22.7,28.5,15.9,22.5,13.6,60,0,0,0,,0,0,23.9,16.4,71.7,1016,47.1,18.2,280.3,24.1,9,,2018-08-06T06:08:19,2018-08-06T21:23:07,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,E6566,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-08-07,32.9,16.4,25.4,31.8,16.4,25,15,58.8,0,0,0,,0,0,23.1,14.7,137.3,1008.9,31.4,15.3,246.5,21.3,7,,2018-08-07T06:09:56,2018-08-07T21:21:16,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E6566,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-08-08,26.3,16.8,20.9,26.3,16.8,20.9,16,74.5,5.34,100,33.33,rain,0,0,45.6,31.5,227.7,1009.5,57.2,14.4,83.8,7.1,3,,2018-08-08T06:11:33,2018-08-08T21:19:24,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2018-08-09,22.1,13.6,17.7,22.1,13.6,17.7,14.1,80.9,5.355,100,41.67,rain,0,0,60.3,49.4,90.4,1010.5,63.8,13.3,74,6.2,4,,2018-08-09T06:13:10,2018-08-09T21:17:30,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
