name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Amsterdam,2022-06-11,20.1,13.9,17.3,20.1,13.9,17.3,10.9,67.5,0,0,0,,0,0,36,27.4,244.7,1021.6,17.4,26.2,278.6,24,10,,2022-06-11T05:18:40,2022-06-11T22:01:49,0.4,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-12,18.6,12.4,15.9,18.6,12.4,15.9,10.9,72.9,0,0,0,,0,0,38.6,25,259.7,1022.2,49.2,25.2,331.4,28.7,9,,2022-06-12T05:18:22,2022-06-12T22:02:30,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-13,16.6,11.4,14.8,16.6,11.4,14.8,9.3,70.4,0.015,100,4.17,rain,0,0,39.6,25.2,296.9,1022.7,60.3,28.7,301.5,26.1,10,,2022-06-13T05:18:07,2022-06-13T22:03:07,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-14,19.5,8.5,15,19.5,8.5,15,8.6,67,0,0,0,,0,0,23.7,14,18.1,1022.9,58.2,34.2,233.1,20,9,,2022-06-14T05:17:56,2022-06-14T22:03:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-15,22.4,11,17.4,22.4,11,17.4,10.4,65.8,0,0,0,,0,0,31.7,18,46.5,1019.7,45.1,34.1,297,25.6,9,,2022-06-15T05:17:47,2022-06-15T22:04:14,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-16,23.1,11.2,18.3,23.1,11.2,18.3,9.8,58.9,0,0,0,,0,0,32.9,13.6,69.5,1022.4,48.4,36,299.6,25.9,9,,2022-06-16T05:17:42,2022-06-16T22:04:43,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-17,28.3,15,21.9,27.7,15,21.8,12.2,57.2,0,0,0,,0,0,37.6,22.9,193.5,1021.6,80.2,34.5,224.1,19.3,6,,2022-06-17T05:17:40,2022-06-17T22:05:09,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-18,23.8,15.7,20.2,23.8,15.7,20.2,14.5,70.3,0,0,0,,0,0,38.9,23.9,6.7,1016.5,38.3,30,270.3,23.2,8,,2022-06-18T05:17:41,2022-06-18T22:05:31,0.63,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-19,17.5,12.6,14.7,17.5,12.6,14.7,9.7,72.6,1.621,100,37.5,rain,0,0,44.8,32.2,8.9,1013.1,94.1,30.8,136.2,11.8,7,,2022-06-19T05:17:45,2022-06-19T22:05:51,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-20,17.9,11.7,15.2,17.9,11.7,15.2,9.6,70.3,0.012,100,8.33,rain,0,0,38.7,24.7,335.1,1016.5,66.8,30.9,282.3,24.5,10,,2022-06-20T05:17:53,2022-06-20T22:06:07,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,remote,06269099999,06257099999"
Amsterdam,2022-06-21,20.3,8.6,15.3,20.3,8.6,15.3,10.3,74.3,0,0,0,,0,0,27.3,16.5,10.8,1015.8,69,26.6,265.1,22.9,8,,2022-06-21T05:18:04,2022-06-21T22:06:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-22,23.1,9.4,17.4,23.1,9.4,17.4,10.5,67.8,0,0,0,,0,0,28.9,20.9,37.5,1013.8,14.1,25.9,316,27.1,9,,2022-06-22T05:18:17,2022-06-22T22:06:31,0.77,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-23,29.1,14.5,21.8,29.4,14.5,21.9,14.9,67.4,0,0,0,,0,0,34.1,19.8,103.2,1010.8,33,29.2,270.6,23.4,8,,2022-06-23T05:18:34,2022-06-23T22:06:37,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-24,21.8,17.7,20,21.8,17.7,20,16.1,78.9,21.634,100,50,rain,0,0,36.3,24.5,253.3,1006.6,93.4,25.4,145,12.4,6,,2022-06-24T05:18:54,2022-06-24T22:06:41,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-25,21.7,16,18.3,21.7,16,18.3,14.9,80.9,3.691,100,29.17,rain,0,0,28.6,20.1,215.8,1010.3,80.9,25.6,163.5,14.1,8,,2022-06-25T05:19:18,2022-06-25T22:06:41,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-26,20.7,15.3,17.9,20.7,15.3,17.9,13.5,76.8,1.863,100,12.5,rain,0,0,31.4,20.4,181.7,1014.3,89.8,26.6,193.5,16.7,6,,2022-06-26T05:19:44,2022-06-26T22:06:38,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-27,19.6,14.3,17,19.6,14.3,17,13.3,78.9,2.959,100,16.67,rain,0,0,54.4,22.7,210.8,1016.5,81.9,32.7,56.7,5,2,,2022-06-27T05:20:13,2022-06-27T22:06:32,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-28,22.1,12.8,17.6,22.1,12.8,17.6,11.2,68.2,0,0,0,,0,0,31,19.8,186.5,1019.8,13.6,32.4,315.9,27.3,10,,2022-06-28T05:20:45,2022-06-28T22:06:23,0.98,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-29,26.2,15.4,20.5,26.2,15.4,20.5,12.9,62.6,0,0,0,,0,0,35.8,20.7,112.9,1014,40.8,38.1,270.8,23.3,10,,2022-06-29T05:21:20,2022-06-29T22:06:10,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-06-30,21.1,13.4,17.7,21.1,13.4,17.7,14,79.6,7.292,100,20.83,rain,0,0,41.2,27.8,295.6,1012.1,66.3,28.7,222.4,19.1,8,,2022-06-30T05:21:57,2022-06-30T22:05:54,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-01,19.6,13.3,16.2,19.6,13.3,16.2,11.7,75.6,5.235,100,29.17,rain,0,0,40.3,28.3,221.2,1016.7,59.3,28.6,197.2,17,8,,2022-07-01T05:22:38,2022-07-01T22:05:35,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-02,22.4,12.7,17.8,22.4,12.7,17.8,10.7,64.6,0,0,0,,0,0,34.3,22,207.8,1020.2,46.3,39.6,225,19.4,8,,2022-07-02T05:23:21,2022-07-02T22:05:12,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-03,19.8,15.2,17.5,19.8,15.2,17.5,12.6,73.2,0.142,100,8.33,rain,0,0,34,23.6,266,1018.4,62.3,39.6,136.3,11.8,8,,2022-07-03T05:24:07,2022-07-03T22:04:47,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-04,20.4,12.8,17.1,20.4,12.8,17.1,11.2,70.2,0,0,0,,0,0,38.8,25.1,260.4,1020.1,40.4,34.5,251.9,21.7,9,,2022-07-04T05:24:55,2022-07-04T22:04:18,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-05,19.2,13.3,16.3,19.2,13.3,16.3,10.5,69.2,0,0,0,,0,0,39,27.5,291.6,1022.9,62.8,37.4,165.6,14.2,5,,2022-07-05T05:25:47,2022-07-05T22:03:46,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-06,20.4,11.4,16.5,20.4,11.4,16.5,10.5,69,0.01,100,4.17,rain,0,0,38.9,28,268.3,1024.8,77.9,40.2,238.7,20.5,9,,2022-07-06T05:26:40,2022-07-06T22:03:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-07,18.4,15.2,16.6,18.4,15.2,16.6,12.2,75.8,0.299,100,41.67,rain,0,0,54,31.4,316.2,1024,96.9,24.9,78.4,6.9,4,,2022-07-07T05:27:36,2022-07-07T22:02:32,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-08,21.6,11.2,17.1,21.6,11.2,17.1,12.4,74.5,0,0,0,,0,0,35.4,23.7,286,1030.8,57.4,32.9,264.2,22.9,8,,2022-07-08T05:28:34,2022-07-08T22:01:51,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-09,19.7,14.8,17.2,19.7,14.8,17.2,12.8,76.5,0,0,0,,0,0,39.3,27.9,326.4,1028.1,93.3,30.7,201.3,17.4,8,,2022-07-09T05:29:35,2022-07-09T22:01:07,0.35,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-10,20,13.7,17,20,13.7,17,12.1,73.3,0.005,100,4.17,rain,0,0,36.9,23.6,302.6,1026.5,90.5,38.5,171.1,14.8,7,,2022-07-10T05:30:38,2022-07-10T22:00:20,0.39,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-11,22.4,16.1,18.2,22.4,16.1,18.2,14.6,80.3,0.054,100,8.33,rain,0,0,26.8,15.7,6.6,1024.5,97,36.2,204.7,17.9,9,,2022-07-11T05:31:42,2022-07-11T21:59:29,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-12,25.7,13.9,20.5,25.7,13.9,20.5,14.9,72.8,0,0,0,,0,0,24.8,13.9,187.2,1023.9,88.3,31.9,221.6,19.1,8,,2022-07-12T05:32:49,2022-07-12T21:58:36,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-13,25,15.1,21.4,25,15.1,21.4,15.3,68.6,0.295,100,8.33,rain,0,0,32.8,21.1,290.1,1020.4,83.8,33.4,240.1,20.6,9,,2022-07-13T05:33:58,2022-07-13T21:57:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-14,20.9,10.5,16.6,20.9,10.5,16.6,11,71.1,0,0,0,,0,0,35.5,24,326.9,1021.5,63.3,34.6,224.1,19.4,9,,2022-07-14T05:35:09,2022-07-14T21:56:41,0.52,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-15,20.6,11.4,16.8,20.6,11.4,16.8,10.2,66.3,0,0,0,,0,0,39,23.6,281.4,1022.8,61.8,40.1,225.3,19.1,7,,2022-07-15T05:36:22,2022-07-15T21:55:40,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-16,19.7,13.8,17.6,19.7,13.8,17.6,10.7,64.9,0.322,100,8.33,rain,0,0,36,23.5,329.3,1024.4,56.6,39.3,288,24.9,9,,2022-07-16T05:37:36,2022-07-16T21:54:36,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-17,24.3,10.4,17.9,24.3,10.4,17.9,10.6,65.5,0,0,0,,0,0,21.6,11.4,106.5,1027,72.7,36.7,307.7,26.5,8,,2022-07-17T05:38:52,2022-07-17T21:53:29,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-18,30.7,15.5,23.1,29.3,15.5,22.7,11.4,51.9,0,0,0,,0,0,20.5,10.9,171.8,1021.9,64.3,38.3,263.8,22.7,8,,2022-07-18T05:40:10,2022-07-18T21:52:19,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-19,35.4,18.9,27.3,34.4,18.9,26.9,13.7,47,0,0,0,,0,0,33.8,19.5,120.2,1016,5.6,37.9,239.5,20.6,8,,2022-07-19T05:41:29,2022-07-19T21:51:07,0.69,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-20,26.5,20.5,23.8,26.5,20.5,23.8,15.2,59.7,0.102,100,8.33,rain,0,0,48,30.2,226.8,1015.4,48.2,28.9,188.5,16.3,7,,2022-07-20T05:42:50,2022-07-20T21:49:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-21,20.5,15.8,18.2,20.5,15.8,18.2,16.3,88.9,7.837,100,54.17,rain,0,0,45.6,26.5,279,1018.1,98.5,16.6,37.8,3.2,2,,2022-07-21T05:44:12,2022-07-21T21:48:35,0.76,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-22,19.2,15.2,17.1,19.2,15.2,17.1,11.9,71.9,0.025,100,4.17,rain,0,0,23.8,13.5,339,1020.8,96.9,39.8,136.3,11.7,5,,2022-07-22T05:45:36,2022-07-22T21:47:15,0.79,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-23,23.4,11.2,18,23.4,11.2,18,12.1,71,0,0,0,,0,0,24.4,13,314.8,1019.5,53.8,35.8,259.9,22.4,9,,2022-07-23T05:47:01,2022-07-23T21:45:53,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-24,28.2,16.6,22.3,28.3,16.6,22.3,14.7,64.1,0,0,0,,0,0,37.4,27.1,205.6,1016.3,55,34,246.3,21.5,8,,2022-07-24T05:48:27,2022-07-24T21:44:29,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-25,22.6,19.1,20.9,22.6,19.1,20.9,15.5,71.3,0.02,100,4.17,rain,0,0,65.1,38.4,244.3,1009.6,89.9,31.1,134.5,11.7,6,,2022-07-25T05:49:54,2022-07-25T21:43:03,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-26,19.4,14.5,17.6,19.4,14.5,17.6,12.5,73.2,8.153,100,20.83,rain,0,0,35.4,21,324.4,1016.6,92,32.3,128,11.1,5,,2022-07-26T05:51:22,2022-07-26T21:41:34,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-27,19.3,12.9,16.1,19.3,12.9,16.1,9.8,67.3,0.129,100,4.17,rain,0,0,28.5,18.3,358.6,1020.8,75,39.8,179.8,15.6,8,,2022-07-27T05:52:51,2022-07-27T21:40:03,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-28,20.6,12.5,16.7,20.6,12.5,16.7,9.5,63.9,0,0,0,,0,0,35.3,23.8,62.5,1019.4,94.4,40.8,226.6,19.3,9,,2022-07-28T05:54:21,2022-07-28T21:38:30,0,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-29,23.3,15,18.6,23.3,15,18.6,12.4,68,0,0,0,,0,0,31.8,22.1,25,1017.7,71.6,37.2,274.4,23.8,9,,2022-07-29T05:55:52,2022-07-29T21:36:55,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-30,22.3,13.4,18.5,22.3,13.4,18.5,12.9,72.2,0,0,0,,0,0,30.2,14.3,288.9,1018.7,56.9,33.1,225.4,19.3,8,,2022-07-30T05:57:24,2022-07-30T21:35:18,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-07-31,20.3,18,19.2,20.3,18,19.2,17.2,88,4.091,100,8.33,rain,0,0,45,29.3,231.6,1015.6,96.9,19.9,36.5,3.2,1,,2022-07-31T05:58:56,2022-07-31T21:33:39,0.09,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-08-01,21.9,14.4,18.8,21.9,14.4,18.8,13.8,74.7,0.257,100,29.17,rain,0,0,39.3,16.1,4.3,1018.2,81.8,26.5,228.6,19.8,7,,2022-08-01T06:00:30,2022-08-01T21:31:58,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-08-02,25,14.3,20,25,14.3,20,14,68.9,0,0,0,,0,0,46.4,28.3,210.8,1016.4,75.1,35.7,193.9,16.8,6,,2022-08-02T06:02:03,2022-08-02T21:30:15,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-08-03,26.8,18,22.2,27.6,18,22.2,17.1,74.6,0,0,0,,0,0,42.4,23.5,220.6,1014.3,65.4,30.5,247.5,21.4,8,,2022-08-03T06:03:38,2022-08-03T21:28:31,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-08-04,24.9,18.5,21.4,24.9,18.5,21.4,15.7,71.2,0,0,0,,0,0,31.3,20.5,308.6,1013.7,84.2,38.8,199.4,17.2,7,,2022-08-04T06:05:13,2022-08-04T21:26:45,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-08-05,20,13.4,17.6,20,13.4,17.6,11.4,68.1,0,0,0,,0,0,41.2,24.1,325.5,1019.3,66.1,39.3,169.1,14.6,8,,2022-08-05T06:06:49,2022-08-05T21:24:57,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-08-06,20.6,10.8,16.3,20.6,10.8,16.3,9.4,65.7,0,0,0,,0,0,27.7,16.7,316,1027.5,42.9,39.4,246.2,21.3,9,,2022-08-06T06:08:25,2022-08-06T21:23:07,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,E5029,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-08-07,21.8,10.3,16.5,21.8,10.3,16.5,10.6,70.9,0,0,0,,0,0,27.7,16.9,314.9,1026.1,42.3,34.6,246.4,21.3,8,,2022-08-07T06:10:01,2022-08-07T21:21:16,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-08-08,21.3,11.8,17.3,21.3,11.8,17.3,12.8,76.2,0,0,0,,0,0,28.1,17.4,3,1026.5,72.3,36.3,161,13.9,9,,2022-08-08T06:11:38,2022-08-08T21:19:23,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Amsterdam,2022-08-09,24.1,13.3,19.1,24.1,13.3,19.1,13.7,72.8,0,0,0,,0,0,30.3,20.3,40.2,1028.5,24.6,35.1,244.1,21.2,8,,2022-08-09T06:13:16,2022-08-09T21:17:29,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
